,Event,Date,Result,Opponent,Magnus Color,a pawn,b pawn,c pawn,d pawn,e pawn,f pawn,g pawn,h pawn,queen-side rook,queen-side knight,queen-side bishop,queen,king,king-side bishop,king-side knight,king-side rook
1911,GCT Blitz Paris 2016,2016.06.11,0-1,"Kramnik,V",Black,1.0,3.0,3.414213562373095,3.414213562373095,13.180339887498949,2.414213562373095,2.414213562373095,2.0,27.0,24.596747752497688,2.8284271247461903,4.414213562373095,9.071067811865476,18.38477631085024,19.436125993857225,4.0
1912,GCT Blitz Paris 2016,2016.06.11,1-0,"Giri,A",White,0,2.414213562373095,1.0,4.0,3.0,0,1.0,2.0,1.0,4.47213595499958,4.242640687119285,25.455844122715714,2.0,8.48528137423857,6.708203932499369,5.0
1913,GCT Blitz Paris 2016,2016.06.11,1/2-1/2,"Topalov,V",Black,1.0,2.0,3.414213562373095,3.414213562373095,23.142135623730955,7.0710678118654755,5.414213562373095,1.0,21.0,8.94427190999916,16.14213562373095,28.455844122715714,3.0,11.313708498984761,2.23606797749979,24.0
1914,GCT Blitz Paris 2016,2016.06.11,1-0,"Fressinet,L",White,2.414213562373095,2.0,2.414213562373095,2.0,3.0,0,0,2.0,0.0,15.652475842498529,4.242640687119286,2.8284271247461903,2.0,2.8284271247461903,4.47213595499958,2.0
1915,GCT Blitz Paris 2016,2016.06.11,0-1,"Nakamura,Hi",Black,27.0,4.23606797749979,1.0,3.414213562373095,4.0,2.0,2.0,2.414213562373095,22.0,10.70820393249937,32.52691193458119,6.82842712474619,13.485281374238573,8.071067811865476,12.594553449872045,9.0
1916,GCT Blitz Paris 2016,2016.06.12,0-1,"So,W",Black,3.0,5.656854249492381,1.0,2.0,4.82842712474619,0,0,0,6.0,4.47213595499958,9.899494936611667,10.071067811865476,2.0,10.071067811865476,8.94427190999916,9.0
1917,GCT Blitz Paris 2016,2016.06.12,1-0,"Caruana,F",Black,9.0,9.414213562373096,2.0,5.414213562373095,6.47213595499958,0,0,1.0,18.0,13.416407864998739,5.656854249492381,13.242640687119284,2.0,15.071067811865476,6.708203932499369,9.0
1918,GCT Blitz Paris 2016,2016.06.12,1/2-1/2,"Vachier Lagrave,M",White,2.0,1.0,3.0,3.414213562373095,2.0,2.414213562373095,2.0,3.414213562373095,10.0,13.416407864998739,28.284271247461906,4.414213562373095,16.485281374238575,5.656854249492381,4.47213595499958,44.0
1919,GCT Blitz Paris 2016,2016.06.12,1-0,"Aronian,L",Black,4.0,2.414213562373095,23.538825359871204,2.414213562373095,10.656854249492381,2.0,1.0,1.0,26.0,9.94427190999916,16.72792206135786,3.0,9.0,8.485281374238571,10.94427190999916,23.65247584249853
1920,GCT Blitz Paris 2016,2016.06.12,1-0,"Kramnik,V",White,0,2.414213562373095,0.0,2.0,2.0,1.0,2.0,1.0,11.0,8.94427190999916,5.656854249492381,10.071067811865476,3.414213562373095,7.0710678118654755,13.416407864998739,3.0
1921,GCT Blitz Paris 2016,2016.06.12,1-0,"Giri,A",Black,2.0,1.0,5.650281539872885,2.414213562373095,5.47213595499958,8.071067811865476,2.23606797749979,0,4.0,2.23606797749979,25.45584412271571,6.414213562373095,7.82842712474619,1.4142135623730951,14.416407864998739,9.0
1922,GCT Blitz Paris 2016,2016.06.12,0-1,"Topalov,V",White,3.0,0.0,2.0,1.0,3.0,2.0,2.414213562373095,4.414213562373095,13.0,8.94427190999916,11.313708498984761,16.31370849898476,5.414213562373095,9.899494936611665,2.23606797749979,18.0
1923,GCT Blitz Paris 2016,2016.06.12,0-1,"Fressinet,L",Black,15.142135623730947,9.414213562373096,15.242640687119287,10.82842712474619,10.414213562373096,5.0,5.0,5.414213562373095,7.0,8.94427190999916,12.727922061357855,29.284271247461902,11.485281374238571,5.65685424949238,30.845961149236466,16.31370849898476
1924,GCT Blitz Paris 2016,2016.06.12,1-0,"Nakamura,Hi",White,0,0.0,0.0,2.0,3.414213562373095,2.8284271247461903,2.0,3.0,18.0,4.47213595499958,2.8284271247461903,8.071067811865476,5.414213562373095,7.0710678118654755,8.94427190999916,4.0
1925,GCT Rapid YourNextMove,2016.06.17,1/2-1/2,"So,W",Black,2.414213562373095,2.0,12.358485472372255,8.414213562373096,2.0,2.0,2.0,3.414213562373095,8.0,8.94427190999916,5.242640687119286,15.414213562373096,6.82842712474619,1.4142135623730951,4.47213595499958,7.0
1926,GCT Rapid YourNextMove,2016.06.17,1/2-1/2,"Vachier Lagrave,M",White,2.0,2.414213562373095,3.414213562373095,1.0,1.0,2.0,3.414213562373095,2.0,15.0,4.47213595499958,4.242640687119286,15.485281374238571,7.242640687119285,9.899494936611665,6.708203932499369,5.0
1927,GCT Rapid YourNextMove,2016.06.17,0-1,"Aronian,L",Black,5.0,1.0,0.0,9.0,9.242640687119284,2.0,2.0,1.0,3.0,15.652475842498529,11.899494936611667,9.82842712474619,3.82842712474619,14.899494936611667,7.8863495173726745,25.0
1928,GCT Rapid YourNextMove,2016.06.17,0-1,"Caruana,F",White,4.414213562373095,1.0,0.0,3.414213562373095,2.0,2.0,0,1.0,4.0,6.708203932499369,15.556349186104047,25.313708498984763,11.656854249492381,9.899494936611665,15.652475842498529,20.0
1929,GCT Rapid YourNextMove,2016.06.17,1-0,"Nakamura,Hi",Black,0,0.0,0.0,2.0,2.0,0,0,0,0.0,6.708203932499369,5.65685424949238,7.242640687119285,2.0,7.0710678118654755,4.47213595499958,3.0
1930,GCT Rapid YourNextMove,2016.06.18,1-0,"Topalov,V",White,2.0,4.414213562373095,2.0,3.414213562373095,1.0,2.0,2.0,2.414213562373095,17.0,2.23606797749979,7.0710678118654755,9.485281374238571,2.8284271247461903,9.899494936611665,13.416407864998739,9.0
1931,GCT Rapid YourNextMove,2016.06.18,0-1,"Giri,A",Black,0,0.0,3.0,2.0,1.0,2.414213562373095,2.8284271247461903,0,5.0,6.708203932499369,9.899494936611665,4.242640687119285,2.0,9.899494936611665,2.23606797749979,2.0
1932,GCT Rapid YourNextMove,2016.06.18,1-0,"Anand,V",White,3.0,1.0,3.82842712474619,2.0,2.0,1.4142135623730951,2.0,4.414213562373095,18.0,6.708203932499369,2.8284271247461903,8.071067811865476,2.0,7.0710678118654755,15.652475842498529,6.0
1933,GCT Rapid YourNextMove,2016.06.18,0-1,"Kramnik,V",Black,24.31370849898476,2.0,5.0,2.0,4.0,1.0,8.122417494872465,1.4142135623730951,6.0,20.12461179749811,29.698484809834994,5.82842712474619,8.82842712474619,2.8284271247461903,9.122417494872465,7.0
1934,GCT Blitz YourNextMove,2016.06.19,1/2-1/2,"Aronian,L",White,2.414213562373095,1.0,2.0,3.414213562373095,3.414213562373095,1.4142135623730951,2.0,3.82842712474619,20.0,13.416407864998739,8.485281374238571,3.8284271247461903,4.414213562373095,7.071067811865475,4.47213595499958,5.0
1935,GCT Blitz YourNextMove,2016.06.19,0-1,"Topalov,V",Black,6.0,12.82842712474619,16.830621427371835,13.65685424949238,2.0,2.0,1.0,5.0,7.0,6.708203932499369,13.242640687119286,32.97056274847714,3.0,1.4142135623730951,15.652475842498529,10.0
1936,GCT Blitz YourNextMove,2016.06.19,1/2-1/2,"Anand,V",White,5.0,2.8284271247461903,3.414213562373095,3.414213562373095,2.414213562373095,2.0,5.414213562373095,2.8284271247461903,11.0,2.23606797749979,8.485281374238571,5.82842712474619,12.242640687119286,11.31370849898476,11.180339887498949,7.0
1937,GCT Blitz YourNextMove,2016.06.19,0-1,"Vachier Lagrave,M",White,1.0,0.0,3.0,2.0,3.414213562373095,4.414213562373095,0,0,7.0,4.47213595499958,7.0710678118654755,19.65685424949238,4.0,8.485281374238571,6.708203932499369,12.0
1938,GCT Blitz YourNextMove,2016.06.19,0-1,"Kramnik,V",Black,5.414213562373095,2.0,5.47213595499958,3.414213562373095,4.414213562373095,2.0,1.4142135623730951,0,11.414213562373096,17.88854381999832,27.213203435596423,12.485281374238571,8.82842712474619,11.313708498984761,2.23606797749979,11.0
1939,GCT Blitz YourNextMove,2016.06.19,0-1,"Caruana,F",White,0,1.4142135623730951,2.0,2.0,0.0,2.0,2.414213562373095,3.0,104.0,2.23606797749979,1.4142135623730951,20.31370849898476,21.970562748477146,41.012193308819754,8.94427190999916,10.0
1940,GCT Blitz YourNextMove,2016.06.19,1/2-1/2,"Giri,A",Black,5.414213562373095,2.0,4.0,2.0,2.0,3.8284271247461903,1.0,2.414213562373095,23.0,8.94427190999916,2.8284271247461903,8.0,6.242640687119285,4.242640687119286,5.47213595499958,22.0
1941,GCT Blitz YourNextMove,2016.06.19,1-0,"So,W",White,1.4142135623730951,0.0,3.414213562373095,3.0,2.0,0,2.0,1.0,10.0,4.47213595499958,11.313708498984761,2.8284271247461903,2.0,18.384776310850235,6.708203932499369,11.0
1942,GCT Blitz YourNextMove,2016.06.19,1/2-1/2,"Nakamura,Hi",Black,1.0,0.0,5.650281539872885,6.242640687119285,5.82842712474619,3.414213562373095,4.0,4.0,30.07106781186548,2.23606797749979,2.8284271247461903,21.65685424949238,13.071067811865476,14.485281374238571,29.068883707497267,4.0
1943,GCT Blitz YourNextMove,2016.06.20,1/2-1/2,"Aronian,L",Black,4.242640687119285,1.0,4.0,5.650281539872885,2.0,2.0,4.82842712474619,9.0,14.0,5.8863495173726745,18.384776310850235,7.414213562373095,14.485281374238571,5.656854249492381,32.124611797498105,6.0
1944,GCT Blitz YourNextMove,2016.06.20,1-0,"Topalov,V",White,2.0,3.0,3.414213562373095,3.414213562373095,1.0,0,2.0,1.0,19.0,11.180339887498949,7.0710678118654755,8.485281374238571,3.0,5.656854249492381,6.708203932499369,7.0
1945,GCT Blitz YourNextMove,2016.06.20,0-1,"Anand,V",Black,4.414213562373095,0.0,2.414213562373095,4.650281539872885,2.0,0,0,1.0,3.0,15.652475842498529,19.798989873223334,7.242640687119286,4.414213562373095,19.436125993857225,8.94427190999916,5.0
1946,GCT Blitz YourNextMove,2016.06.20,0-1,"Vachier Lagrave,M",Black,2.0,2.0,4.414213562373095,1.0,5.0,2.0,1.0,0,5.0,6.708203932499369,9.899494936611665,7.656854249492381,2.0,21.213203435596427,11.180339887498949,2.0
1947,GCT Blitz YourNextMove,2016.06.20,1/2-1/2,"Kramnik,V",White,1.0,0.0,1.0,2.0,2.0,3.0,2.0,3.414213562373095,26.0,6.708203932499369,8.485281374238571,10.414213562373096,34.798989873223334,16.970562748477143,4.47213595499958,11.0
1948,GCT Blitz YourNextMove,2016.06.20,0-1,"Caruana,F",Black,2.0,0.0,1.0,2.0,3.0,2.0,2.0,2.414213562373095,13.0,10.358485472372255,12.727922061357857,5.82842712474619,2.0,5.656854249492381,17.88854381999832,15.828427124746192
1949,GCT Blitz YourNextMove,2016.06.20,0-1,"Giri,A",White,4.82842712474619,0.0,2.414213562373095,2.0,2.0,3.0,4.414213562373095,0,7.0,4.47213595499958,11.313708498984761,8.242640687119284,4.414213562373095,14.142135623730953,4.47213595499958,5.0
1950,GCT Blitz YourNextMove,2016.06.20,1/2-1/2,"So,W",Black,2.0,3.0,1.0,2.0,2.0,7.242640687119286,1.0,0,18.0,6.708203932499369,2.8284271247461903,15.556349186104047,6.414213562373095,1.4142135623730951,13.416407864998739,16.0
1951,GCT Blitz YourNextMove,2016.06.20,1/2-1/2,"Nakamura,Hi",White,2.414213562373095,2.0,3.0,2.0,3.82842712474619,0,3.414213562373095,3.414213562373095,27.0,2.23606797749979,11.31370849898476,5.656854249492381,23.899494936611667,7.0710678118654755,2.23606797749979,10.0
1952,chess.com QF Blitz 5m+2spm 2016,2016.06.23,0-1,"Petrosian,TL",Black,3.414213562373095,4.414213562373095,2.0,4.414213562373095,1.0,0,3.82842712474619,4.0,11.0,8.94427190999916,19.79898987322333,10.242640687119286,3.0,8.485281374238571,4.47213595499958,10.0
1953,chess.com QF Blitz 5m+2spm 2016,2016.06.23,1/2-1/2,"Petrosian,TL",White,3.414213562373095,3.0,2.0,2.0,2.0,2.414213562373095,2.8284271247461903,2.414213562373095,11.0,109.56733089748958,12.727922061357857,8.242640687119284,13.656854249492381,4.242640687119286,2.23606797749979,21.0
1954,chess.com QF Blitz 5m+2spm 2016,2016.06.23,0-1,"Petrosian,TL",Black,28.0,9.0,9.485281374238571,2.0,7.8863495173726745,1.4142135623730951,2.0,3.0,25.0,11.180339887498949,9.899494936611664,11.0,7.242640687119285,8.485281374238571,20.70820393249937,3.0
1955,chess.com QF Blitz 5m+2spm 2016,2016.06.23,1-0,"Petrosian,TL",White,1.0,0.0,1.0,2.0,3.0,2.0,3.414213562373095,4.0,0.0,8.94427190999916,7.0710678118654755,4.82842712474619,0.0,16.970562748477143,2.23606797749979,6.0
1956,chess.com QF Blitz 5m+2spm 2016,2016.06.23,1-0,"Petrosian,TL",Black,4.414213562373095,8.071067811865476,2.0,17.556349186104047,3.82842712474619,2.0,3.0,17.14213562373095,5.0,29.068883707497267,8.48528137423857,31.691912100215507,13.071067811865477,2.8284271247461903,11.180339887498949,6.0
1957,chess.com QF Blitz 5m+2spm 2016,2016.06.23,1-0,"Petrosian,TL",White,0,2.0,2.414213562373095,2.0,4.414213562373095,2.0,2.0,4.0,7.0,6.708203932499369,9.899494936611665,7.0710678118654755,5.414213562373095,9.899494936611665,2.23606797749979,22.0
1958,chess.com QF Blitz 5m+2spm 2016,2016.06.23,1/2-1/2,"Petrosian,TL",Black,4.414213562373095,7.65685424949238,37.0,19.066689404871624,13.772699034745349,34.0,3.23606797749979,3.0,13.242640687119284,4.47213595499958,4.242640687119286,9.414213562373096,26.485281374238575,50.798989873223334,7.708203932499369,105.0
1959,chess.com QF Blitz 3m+2spm 2016,2016.06.23,1-0,"Petrosian,TL",Black,0,0.0,0.0,3.0,4.414213562373095,4.242640687119286,0,1.0,7.0,4.47213595499958,13.31370849898476,9.65685424949238,9.0,8.485281374238571,2.23606797749979,7.0
1960,chess.com QF Blitz 3m+2spm 2016,2016.06.23,1-0,"Petrosian,TL",White,2.0,3.414213562373095,1.0,3.0,2.0,1.4142135623730951,3.0,1.0,7.0,8.94427190999916,2.8284271247461903,9.899494936611667,7.82842712474619,7.0710678118654755,2.23606797749979,15.0
1961,chess.com QF Blitz 3m+2spm 2016,2016.06.23,0-1,"Petrosian,TL",Black,1.0,2.0,13.82842712474619,2.8284271247461903,6.0,2.0,0,1.0,3.0,2.23606797749979,5.656854249492381,69.18376618407355,6.414213562373095,5.656854249492381,42.485291572495996,35.82842712474619
1962,chess.com QF Blitz 3m+2spm 2016,2016.06.23,1-0,"Petrosian,TL",White,4.0,5.414213562373095,0.0,3.414213562373095,3.0,0,0,3.414213562373095,8.0,2.23606797749979,9.899494936611665,32.31370849898477,4.82842712474619,8.485281374238571,4.47213595499958,11.0
1963,chess.com QF Blitz 3m+2spm 2016,2016.06.23,0-1,"Petrosian,TL",Black,3.414213562373095,5.0,1.0,3.414213562373095,2.414213562373095,0,24.04163056034262,4.82842712474619,10.0,30.15747534559559,12.727922061357859,31.213203435596427,10.485281374238571,5.242640687119286,14.47213595499958,24.38477631085024
1964,chess.com QF Blitz 3m+2spm 2016,2016.06.23,1-0,"Petrosian,TL",White,0,0.0,0.0,2.0,3.0,2.0,0,1.0,5.0,8.94427190999916,8.485281374238571,2.414213562373095,2.0,7.0710678118654755,8.94427190999916,7.0
1965,chess.com QF Blitz 3m+2spm 2016,2016.06.23,0-1,"Petrosian,TL",Black,14.0,4.414213562373095,4.82842712474619,10.122417494872465,2.0,22.414213562373096,4.0,4.0,40.0,34.180339887498945,22.627416997969526,25.65685424949238,2.0,2.8284271247461903,11.128990204491961,5.0
1966,chess.com QF Blitz 1m+1spm 2016,2016.06.23,1-0,"Petrosian,TL",White,2.0,0.0,1.0,3.414213562373095,4.414213562373095,4.414213562373095,2.0,2.0,39.0,6.708203932499369,5.656854249492381,8.414213562373096,12.656854249492381,12.727922061357855,22.360679774997898,4.0
1967,chess.com QF Blitz 1m+1spm 2016,2016.06.23,1-0,"Petrosian,TL",White,3.414213562373095,1.0,4.414213562373095,2.0,3.0,0,1.4142135623730951,2.0,6.0,6.708203932499369,22.627416997969526,14.899494936611667,3.414213562373095,15.556349186104047,6.708203932499369,22.0
1968,chess.com QF Blitz 1m+1spm 2016,2016.06.23,0-1,"Petrosian,TL",Black,1.0,0.0,0.0,3.414213562373095,2.0,0,1.0,0,10.0,2.23606797749979,12.727922061357855,9.899494936611667,3.0,23.908261948856804,8.94427190999916,13.0
1969,chess.com QF Blitz 1m+1spm 2016,2016.06.23,1-0,"Petrosian,TL",White,0,0.0,2.0,5.82842712474619,3.414213562373095,0,0,4.414213562373095,4.0,11.180339887498949,7.0710678118654755,13.899494936611665,3.414213562373095,1.4142135623730951,6.708203932499369,14.0
1970,chess.com QF Blitz 1m+1spm 2016,2016.06.23,0-1,"Petrosian,TL",Black,0,1.4142135623730951,0.0,2.0,5.650281539872885,0,0,0,0.0,2.23606797749979,8.485281374238571,23.65685424949238,2.0,7.071067811865475,8.94427190999916,15.0
1971,chess.com QF Blitz 1m+1spm 2016,2016.06.23,1-0,"Petrosian,TL",White,3.0,2.0,4.0,2.0,3.414213562373095,0,1.0,2.414213562373095,9.0,13.416407864998739,12.727922061357855,5.242640687119286,3.0,24.041630560342615,8.94427190999916,8.0
1972,chess.com QF Blitz 1m+1spm 2016,2016.06.23,0-1,"Petrosian,TL",Black,2.0,1.0,28.38477631085024,3.414213562373095,2.0,1.0,4.650281539872885,0,14.0,23.021912431484132,1.4142135623730951,6.242640687119286,14.65685424949238,8.485281374238571,2.23606797749979,24.0
1973,chess.com QF Blitz 1m+1spm 2016,2016.06.23,1-0,"Petrosian,TL",White,0,1.4142135623730951,1.0,2.0,3.414213562373095,3.414213562373095,0,1.0,6.0,4.47213595499958,21.21320343559643,6.414213562373095,2.0,7.0710678118654755,22.360679774997898,8.0
1974,9th Masters Final 2016,2016.07.13,0-1,"Nakamura,Hi",White,0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,10.0,6.708203932499369,11.313708498984761,45.698484809834994,10.656854249492381,1.4142135623730951,6.708203932499369,3.0
1975,9th Masters Final 2016,2016.07.14,0-1,Wei Yi,Black,20.0,5.414213562373095,4.0,2.414213562373095,14.142135623730951,3.0,1.0,0,5.0,4.47213595499958,7.8929222269921695,0.0,13.485281374238571,9.899494936611665,35.71916524737015,26.0
1976,9th Masters Final 2016,2016.07.15,1-0,"Karjakin,Sergey",White,0,0.0,3.414213562373095,2.0,2.0,2.0,4.414213562373095,2.0,9.0,2.23606797749979,11.313708498984763,21.31370849898476,3.0,11.313708498984761,2.23606797749979,3.0
1977,9th Masters Final 2016,2016.07.16,1-0,"So,W",White,2.0,3.414213562373095,0.0,2.414213562373095,2.0,0,2.0,1.0,0.0,8.94427190999916,2.8284271247461903,6.656854249492381,2.0,7.0710678118654755,8.94427190999916,4.0
1978,9th Masters Final 2016,2016.07.17,1/2-1/2,"Giri,A",Black,13.65685424949238,10.414213562373096,3.0,11.899494936611667,2.0,2.0,1.0,2.8284271247461903,3.0,6.708203932499369,8.485281374238571,27.313708498984763,10.071067811865476,28.60989317173668,26.832815729997478,45.55634918610404
1979,9th Masters Final 2016,2016.07.19,1/2-1/2,"Nakamura,Hi",Black,4.414213562373095,2.414213562373095,2.0,5.650281539872885,12.899494936611665,0,0,5.656854249492381,3.0,4.47213595499958,4.242640687119286,6.656854249492381,3.0,8.485281374238571,2.23606797749979,18.0
1980,9th Masters Final 2016,2016.07.20,1/2-1/2,Wei Yi,White,3.414213562373095,2.0,3.414213562373095,3.0,4.82842712474619,1.0,2.414213562373095,3.0,2.0,15.652475842498529,4.242640687119285,9.485281374238571,14.656854249492383,33.941125496954285,2.23606797749979,10.0
1981,9th Masters Final 2016,2016.07.21,1/2-1/2,"Karjakin,Sergey",Black,2.414213562373095,4.242640687119286,1.0,2.0,2.414213562373095,0,0,0,4.0,6.708203932499369,1.4142135623730951,0.0,2.0,8.485281374238571,2.23606797749979,3.0
1982,9th Masters Final 2016,2016.07.22,1-0,"Giri,A",White,4.414213562373095,3.82842712474619,0.0,3.414213562373095,1.0,1.0,0,3.0,0.0,17.88854381999832,8.485281374238571,21.384776310850235,4.82842712474619,2.8284271247461903,4.47213595499958,17.0
1983,9th Masters Final 2016,2016.07.23,1/2-1/2,"So,W",Black,3.414213562373095,26.79898987322333,5.650281539872885,9.071067811865476,1.0,0,1.0,2.0,10.828427124746192,2.23606797749979,28.213203435596427,14.485281374238571,4.414213562373095,29.698484809835,2.23606797749979,6.0
1984,chess.com SF Blitz 5m+2spm 2016,2016.08.23,0-1,"Grischuk,A",White,2.0,1.0,3.414213562373095,1.0,0.0,3.414213562373095,3.0,2.0,3.0,24.596747752497688,5.656854249492381,17.899494936611664,12.071067811865477,2.8284271247461903,4.47213595499958,12.0
1985,chess.com SF Blitz 5m+2spm 2016,2016.08.23,0-1,"Grischuk,A",Black,0,1.0,2.0,4.414213562373095,2.0,2.0,2.414213562373095,7.0,19.0,4.47213595499958,6.242640687119286,3.414213562373095,4.414213562373095,12.727922061357855,22.360679774997898,13.0
1986,chess.com SF Blitz 5m+2spm 2016,2016.08.23,1-0,"Grischuk,A",White,5.414213562373095,3.0,2.0,3.414213562373095,3.414213562373095,2.414213562373095,0,1.0,11.0,31.304951684997057,4.242640687119286,18.727922061357855,8.242640687119286,4.242640687119286,4.47213595499958,3.0
1987,chess.com SF Blitz 5m+2spm 2016,2016.08.23,0-1,"Grischuk,A",Black,14.242640687119286,0.0,6.414213562373095,2.0,5.82842712474619,40.01315561749642,2.0,44.485291572495996,14.0,71.55417527999322,4.242640687119286,5.242640687119286,18.656854249492383,7.0710678118654755,4.47213595499958,60.429563482495126
1988,chess.com SF Blitz 5m+2spm 2016,2016.08.23,1/2-1/2,"Grischuk,A",White,0,0.0,1.0,2.0,3.0,4.82842712474619,0,2.0,3.0,8.94427190999916,19.79898987322333,11.071067811865474,9.656854249492381,11.31370849898476,8.94427190999916,2.0
1989,chess.com SF Blitz 5m+2spm 2016,2016.08.23,0-1,"Grischuk,A",Black,4.414213562373095,4.47213595499958,1.0,2.0,2.414213562373095,2.0,2.0,0,12.414213562373096,11.180339887498949,5.65685424949238,19.656854249492383,4.0,2.8284271247461903,11.180339887498949,14.0
1990,chess.com SF Blitz 5m+2spm 2016,2016.08.23,0-1,"Grischuk,A",White,2.0,4.0,3.414213562373095,2.0,5.0,2.0,1.0,4.414213562373095,9.0,8.94427190999916,7.0710678118654755,61.45584412271571,5.82842712474619,1.4142135623730951,6.708203932499369,17.0
1991,chess.com SF Blitz 3m+2spm 2016,2016.08.23,0-1,"Grischuk,A",White,0,3.414213562373095,2.0,2.0,0.0,4.414213562373095,1.0,0,19.0,8.94427190999916,14.142135623730951,10.071067811865476,20.72792206135786,8.485281374238571,6.708203932499369,10.0
