Country,Name,Status,Speakers,Latitude,Longitude
Russia,Negidal,Critically endangered,147,52.942,139.779
Papua New Guinea,Suarmin,Definitely endangered,145,-5.0526,141.9818
Mexico,Kickapoo (Mexico),Critically endangered,144,28,-101.75
Papua New Guinea,Wab,Vulnerable,142,-5.6296,146.39
Mexico,Motocintlec,Critically endangered,141,15.3709,-92.2484
Papua New Guinea,Dengalu,Definitely endangered,140,-7.0572,146.3598
Cameroon,Dimbong,Critically endangered,140,4.7078,10.6567
Australia,Kunbarlang,Severely endangered,140,-12.0661,134.0661
Bolivia,Machineri (Bolivia),Severely endangered,140,-11.146,-69.0161
Indonesia,Taworta,Vulnerable,140,-3.2776,138.7902
Botswana,ǂHoa,Critically endangered,140,-24.1668,24.4885
India,Handuri,Critically endangered,138,31.0011,77.3107
Brazil,Suruahá,Vulnerable,136,-6.8828,-66.9726
Canada,Kutenai,Severely endangered,135,49.6467,-115.7372
United States of America,Kutenai,Severely endangered,135,49.6467,-115.7372
Papua New Guinea,Nauna,Vulnerable,130,-2.2159,148.1986
Canada,Okanagan,Definitely endangered,130,50.3059,-119.3228
United States of America,Okanagan,Definitely endangered,130,50.3059,-119.3228
Papua New Guinea,Piu,Definitely endangered,130,-6.9591,146.4257
Colombia,Ocaina (Colombia),Severely endangered,126,-2,-71.5
Bolivia,Yuki,Severely endangered,125,-16.2463,-65.0061
Brazil,Asurini do Xingu,Vulnerable,124,-3.9095,-52.4707
Brazil,Nahukwa,Definitely endangered,124,-12.1043,-53.2944
Indonesia,Aputai,Critically endangered,120,-7.6511,126.4086
Papua New Guinea,Budibud,Vulnerable,120,-9.2973,153.6891
Peru,Capanahua,Severely endangered,120,-6.5991,-74.2895
Brazil,Dâw,Vulnerable,120,0.2197,-68.7744
China,Ili Turk,Severely endangered,120,44.0244,81.145
China,Lamu,Critically endangered,120,26.2434,100.8654
Indonesia,Obokuitai,Vulnerable,120,-2.9046,138.0816
Vanuatu,Polonomombauk,Definitely endangered,120,-15.4907,167.0814
Cambodia,Samre,Critically endangered,120,12.1166,103.0833
Vanuatu,Tutuba,Definitely endangered,120,-15.5727,167.275
Canada,Northern Tutchone,Definitely endangered,115,62.8255,-136.5838
Indonesia,Dubu,Vulnerable,110,-3.5134,140.8612
Canada,Haisla,Critically endangered,110,53.9745,-128.6443
Canada,Heiltsuk,Critically endangered,105,52.1591,-128.1546
Ethiopia,Kwegu,Critically endangered,103,5.4191,36.0791
Australia,Adnyamathanha,Definitely endangered,100,-30.6,138.6035
Papua New Guinea,Ainbai,Severely endangered,100,-3.1,141.2
Laos,Arem,Severely endangered,100,18.1771,105.3369
Vietnam,Arem,Severely endangered,100,18.1771,105.3369
Brazil,Banawá Yafi,Vulnerable,100,-6.6427,-64.5996
Colombia,Bara (Colombia),Critically endangered,100,0.05,-70.1733
Papua New Guinea,Bikaru,Severely endangered,100,-4.8,143
Chad,Boor,Critically endangered,100,10.2149,17.3721
Indonesia,Burate,Severely endangered,100,-2.7811,135.9915
Bolivia,Callahuaya,Critically endangered,100,-15.1357,-69.1699
United States of America,Comanche,Severely endangered,100,34.6086,-98.3904
Indonesia,Dabra,Vulnerable,100,-3.4092,139.0209
Australia,Djinang,Definitely endangered,100,-12.3507,135.1098
Nigeria,Dulbu,Critically endangered,100,9.985,10.0579
Morocco,Ghomara,Critically endangered,100,35.0108,-5.5151
Russia,Itelmen,Critically endangered,100,57.1496,156.9012
Peru,Jebero,Critically endangered,100,-5.3097,-75.9814
Nigeria,Jilbe,Critically endangered,100,11.749,14.5458
Papua New Guinea,Kalamo,Severely endangered,100,-6.7,142.5
Malaysia,Kanowit,Severely endangered,100,2.0652,112.1489
Indonesia,Karas,Severely endangered,100,-3.4585,132.6599
Nigeria,Kiong,Critically endangered,100,5.2906,8.3523
Indonesia,Kofei,Severely endangered,100,-2.3833,136.7907
Papua New Guinea,Likum,Definitely endangered,100,-2.1651,146.6921
United States of America,Maricopa,Severely endangered,100,33.3772,-112.1676
United States of America,Mohave (Arizona),Severely endangered,100,34.0231,-114.5045
United States of America,Mohave (California),Severely endangered,100,34.6905,-114.598
Sudan,Molo,Critically endangered,100,10.898,34.2773
China,Mulao,Severely endangered,100,26.5851,107.9524
Nigeria,Mvanip,Critically endangered,100,6.7027,11.2225
Papua New Guinea,Nafi,Severely endangered,100,-6.3999,146.802
Mauritania,Nemadi,Critically endangered,100,18.4118,-9.4482
Venezuela,Ninam (Venezuela),Vulnerable,100,4.5435,-63.5668
Peru,Omagua (Peru),Critically endangered,100,-4.0724,-73.103
Russia,Oroch,Critically endangered,100,49.1781,139.7625
Solomon Is.,Oroha,Severely endangered,100,-9.7686,161.51
Indonesia,Pauwi,Vulnerable,100,-1.8151,137.8193
Papua New Guinea,Piame,Severely endangered,100,-4.9,142.85
Indonesia,Pyu,Severely endangered,100,-4.5,140.9
India,Ruga,Critically endangered,100,25.2844,90.4614
United States of America,Sahaptin,Severely endangered,100,44.7712,-121.2871
China,Samatao,Critically endangered,100,24.9359,102.7935
United States of America,Seneca (United States of America),Severely endangered,100,42.3291,-78.868
Indonesia,Senggi,Vulnerable,100,-3.4339,140.7685
United States of America,Shawnee,Severely endangered,100,35.359,-96.9298
Ecuador,Shiwiar,Severely endangered,100,-2.2186,-76.8164
India,Shompen,Critically endangered,100,7.0245,93.8232
Uganda,Soo,Critically endangered,100,2.161,34.5986
India,Tai Nora,Critically endangered,100,26.8485,94.5648
India,Tai Rong,Critically endangered,100,26.9024,94.757
India,Tangam,Critically endangered,100,29.1473,94.5538
Brazil,Tariana (Brazil),Critically endangered,100,0.9228,-67.5439
Afghanistan,Tirahi,Critically endangered,100,34.3139,70.3729
United States of America,"Ute (Colorado, Southern Ute)",Severely endangered,100,37.115,-107.6331
Papua New Guinea,Vehes,Severely endangered,100,-6.9427,146.9311
Australia,Wik Ngathan,Definitely endangered,100,-14.9561,141.8884
Brazil,Xokleng,Critically endangered,100,-26.5522,-49.0779
Nigeria,Yangkam,Critically endangered,100,9.1048,9.8904
Papua New Guinea,Yarawata,Severely endangered,98,-4.9377,145.4946
Mexico,O'odham (Mexico),Definitely endangered,94,31.5188,-112.7472
Papua New Guinea,Samosa,Severely endangered,94,-5.0116,145.5386
Papua New Guinea,Mindiri,Severely endangered,93,-5.5517,146.1538
Papua New Guinea,Usu,Severely endangered,93,-5.2851,145.4974
Papua New Guinea,Iteri,Severely endangered,90,-4.0807,141.5039
Australia,Ngarinyin,Definitely endangered,90,-16.9096,125.4199
Vanuatu,Repanbitip,Definitely endangered,90,-16.3155,167.6026
Indonesia,Tofanma,Vulnerable,90,-3.5675,140.7925
Papua New Guinea,Taiap,Severely endangered,89,-4.1,144.5
Nepal,Kusunda,Critically endangered,87,27.9275,84.2866
Brazil,Patamona (Brazil),Vulnerable,87,4.5216,-60.3808
South Africa,Xiri,Critically endangered,87,-31.3924,21.0498
Indonesia,Narau,Severely endangered,85,-3.3818,139.8202
Papua New Guinea,Ak,Severely endangered,83,-3.6093,141.6604
Bolivia,Araona,Severely endangered,81,-12.4473,-68.1372
Papua New Guinea,Ari,Severely endangered,80,-8,142.4
Canada,Assiniboine (Canada),Critically endangered,80,50.3536,-103.4841
Papua New Guinea,Dorro,Severely endangered,80,-9.1834,141.8994
Thailand,Gong,Severely endangered,80,15.088,99.523
Indonesia,Itik,Vulnerable,80,-2.3181,139.148
Papua New Guinea,Mari,Severely endangered,80,-9.0478,141.8994
New Caledonia,Pwapwa,Severely endangered,80,-20.8074,164.5367
Papua New Guinea,Somm,Definitely endangered,80,-6.1296,146.4642
Indonesia,Tobati,Severely endangered,80,-2.6059,140.7997
Bolivia,Moré,Critically endangered,76,-12.0822,-64.9731
Vanuatu,Mores,Severely endangered,75,-15.3583,166.8988
Papua New Guinea,Musan,Severely endangered,75,-4.0355,141.361
Papua New Guinea,Papi,Severely endangered,75,-4.5,142
Canada,Sarcee,Critically endangered,75,50.9682,-114.3851
Canada,Sekani,Critically endangered,75,58.0952,-122.7067
Papua New Guinea,Arawun,Severely endangered,73,-5.5093,145.8929
Brazil,Siriano (Brazil),Vulnerable,71,0.5244,-67.5
Mexico,Teko,Severely endangered,71,15.6582,-92.1427
Indonesia,Anus,Severely endangered,70,-2.1268,139.5126
Indonesia,Awera,Vulnerable,70,-2.7084,136.0395
Costa Rica,Boruca,Critically endangered,70,9.001,-83.323
Indonesia,Doutai,Severely endangered,70,-3.2282,138.2189
Russia,East Cape Yupik,Critically endangered,70,66.0166,-169.7166
Indonesia,Iresim,Severely endangered,70,-3.6011,135.1428
Vanuatu,Mafea,Definitely endangered,70,-15.4219,167.2366
Poland,Vilamovian,Severely endangered,70,49.7909,18.762
Mexico,Western Chocho,Severely endangered,70,17.7486,-97.4409
Australia,Yankunytjatjara,Definitely endangered,70,-27.3132,132.0666
Australia,Yanyuwa,Severely endangered,70,-15.9613,136.3842
Papua New Guinea,Yapunda,Severely endangered,69,-3.5,142.4
Papua New Guinea,Bothar,Severely endangered,68,-9.0695,141.155
Brazil,Kari'ña (Brazil),Definitely endangered,66,4.0067,-51.6027
Australia,Ritharrngu,Definitely endangered,66,-13.1543,134.8242
United States of America,Northern Straits Salish,Critically endangered,65,48.488,-122.6363
Papua New Guinea,Sumariup,Severely endangered,65,-4.7,143.3
Mexico,Ixil (Mexico),Critically endangered,64,19.508,-89.3188
Russia,Orok,Critically endangered,64,52.3437,143.0557
Brazil,Carapana (Brazil),Severely endangered,63,-3.0966,-65.061
Australia,Yan-nhangu,Definitely endangered,61,-12.094,134.89
Papua New Guinea,Atemble,Definitely endangered,60,-5.1292,144.7421
Papua New Guinea,Bagupi,Definitely endangered,60,-5.0454,145.5822
Colombia,Carapana (Colombia),Definitely endangered,60,0.9337,-70.8178
Australia,Gooniyandi,Severely endangered,60,-18.8335,125.9912
Australia,Gurrgoni,Vulnerable,60,-12.1037,134.3408
Australia,Kija,Severely endangered,60,-18.0832,128.1884
United States of America,Montana Salish,Critically endangered,60,47.5944,-114.1182
Australia,Ngangikurunggurr,Severely endangered,60,-14.6792,130.3967
Mexico,Olultecan,Severely endangered,60,17.9277,-94.8969
Iran,Senaya,Critically endangered,60,36.2664,50.0042
Canada,Tahltan,Critically endangered,60,57.8451,-129.9745
Brazil,Tembé,Severely endangered,60,-2.6467,-46.7248
Papua New Guinea,Mosimo,Severely endangered,58,-4.9473,145.5551
Brazil,Tapayuna,Severely endangered,58,-10.5559,-53.0639
Papua New Guinea,Bepour,Severely endangered,57,-4.586,145.4184
Papua New Guinea,Faita,Severely endangered,57,-5.657,145.5001
Costa Rica,Teribe (Costa Rica),Critically endangered,57,9.0593,-83.2876
Mexico,Kiliwa,Critically endangered,56,31.25,-115.6166
Papua New Guinea,Moere,Severely endangered,56,-4.6038,145.437
Bolivia,Baure,Critically endangered,55,-13.1008,-64.5007
Canada,Southern Haida,Critically endangered,55,53.2697,-131.9861
Canada,Tlingit (Canada),Critically endangered,55,60.171,-132.7395
United States of America,Upper Tanana (United States of America),Critically endangered,55,62.6867,-141.2182
Mexico,Zapotec of Asunción Tlacolulita,Critically endangered,53,16.3,-95.7166
Brazil,Trumai,Critically endangered,51,-11.8807,-53.6009
Peru,Arabela,Severely endangered,50,-1.5818,-75.3881
New Caledonia,Arha,Critically endangered,50,-21.3047,165.0146
Australia,Banjima,Severely endangered,50,-22.289,119.3774
Canada,Bella Coola,Critically endangered,50,52.3823,-126.7255
Indonesia,Budong-Budong,Critically endangered,50,-2.0601,119.3074
Papua New Guinea,Bulgebi,Definitely endangered,50,-5.7485,146.4532
Brazil,Chiquitano (Brazil),Critically endangered,50,-17.4345,-58.0627
Russia,Forest Yukagir,Critically endangered,50,65.4936,151.0757
Papua New Guinea,Gorovu,Severely endangered,50,-4.5,144.6
Laos,Iduh (Lao PDR),Critically endangered,50,19.3292,103.3758
Lithuania,Karaim (Lithuania),Severely endangered,50,54.642,24.9499
Cambodia,Kasong,Critically endangered,50,12.564,102.529
Thailand,Kasong,Critically endangered,50,12.564,102.529
Indonesia,Kayupulau,Critically endangered,50,-2.5464,140.725
Indonesia,Lolak,Critically endangered,50,0.8569,124.0081
Timor-Leste,Maku'a,Critically endangered,50,-8.4017,127.2271
Brazil,Makurap,Severely endangered,50,-12.1682,-63.0285
Australia,Miriwoong,Critically endangered,50,-16.7631,128.9025
Indonesia,Moraori,Severely endangered,50,-8.7113,140.7128
Australia,Nakkara,Severely endangered,50,-12.1145,134.5825
Australia,Ngarinman,Severely endangered,50,-16.6782,129.7485
Pitcairn Is.,Norfolk-Pitcairn (Pitcairn),Vulnerable,50,-24.3721,-128.3203
United States of America,Omaha-Ponca,Critically endangered,50,42.0817,-96.4855
Kenya,Omotik,Critically endangered,50,-1.115,35.9143
India,Onge,Critically endangered,50,10.639,92.4938
China,Patua,Critically endangered,50,22.1632,113.5464
Indonesia,Paulohi,Critically endangered,50,-3.2721,128.757
United States of America,Potawatomi (Kansas),Critically endangered,50,39.3251,-95.8495
United States of America,Potawatomi (Michigan),Critically endangered,50,45.0269,-84.1992
United States of America,Potawatomi (Oklahoma),Critically endangered,50,35.3135,-96.9255
United States of America,Potawatomi (Wisconsin),Critically endangered,50,45.5601,-88.83
Indonesia,Salas,Severely endangered,50,-3.135,130.5505
Cambodia,Samray,Critically endangered,50,13.685,101.5931
Thailand,Samray,Critically endangered,50,13.685,101.5931
Venezuela,Sapé,Critically endangered,50,5.0033,-63.5449
India,Sentilese,Critically endangered,50,11.5446,92.2576
Malaysia,Sian,Severely endangered,50,2.3854,114.3354
Vanuatu,Tambotalo,Severely endangered,50,-15.4655,167.1027
United States of America,Tanacross,Critically endangered,50,64.2159,-145.9643
United States of America,Tanaina,Severely endangered,50,63.3422,-148.8647
Solomon Is.,Tanimbili,Severely endangered,50,-11.2935,166.5211
Australia,Warumungu,Severely endangered,50,-19.5183,133.9453
Mexico,Zapotec of San Felipe Tejalapan,Critically endangered,50,17.1099,-96.8539
Papua New Guinea,Tench,Critically endangered,49,-1.6394,150.6939
Australia,Mudburra,Severely endangered,48,-16.9727,131.77
Australia,Nunggubuyu,Severely endangered,44,-13.8807,135.725
Papua New Guinea,Dumun,Critically endangered,42,-5.5421,146.0906
Nigeria,Kudu-Camo,Critically endangered,42,11.0166,8.8879
Solomon Is.,Asumboa,Severely endangered,40,-11.2982,166.4868
Australia,Bunuba,Severely endangered,40,-17.8951,125.7495
Brazil,Chamacoco,Critically endangered,40,-23.0595,-55.6127
Paraguay,Chamacoco,Critically endangered,40,-23.0595,-55.6127
Australia,Garrwa,Severely endangered,40,-17.1197,137.6806
Australia,Gumbaynggirr,Critically endangered,40,-30.3349,152.8198
Indonesia,Maremgi,Definitely endangered,40,-2.2571,139.5455
United States of America,Mono (Western),Critically endangered,40,37.0943,-119.4999
Canada,Southern Tutchone,Critically endangered,40,60.7796,-137.4983
United States of America,Tipai (United States of America),Severely endangered,40,32.6049,-116.4678
Russia,Tofa,Critically endangered,40,53.7324,98.2589
Russia,Udege,Critically endangered,40,47.6209,136.0903
Indonesia,Yoki,Severely endangered,40,-1.5893,137.9127
Chad,Noy,Critically endangered,36,8.9312,17.8829
Russia,Chulym Turk,Critically endangered,35,57.3354,88.1542
Indonesia,Kapori,Critically endangered,35,-3.4,139.7
Mexico,Kaqchikel (Mexico),Critically endangered,35,19.4044,-90.0604
United States of America,Menominee,Critically endangered,35,44.9356,-88.6144
Peru,Quechua of Pacaraos,Critically endangered,35,-11.2538,-76.8054
Papua New Guinea,Turaka,Critically endangered,35,-9.796,149.447
Brazil,Barasana (Brazil),Severely endangered,34,0.7909,-68.6425
Papua New Guinea,Bilakura,Critically endangered,34,-4.9404,145.5303
Brazil,Macuna (Brazil),Vulnerable,32,1.1395,-67.7636
India,Jarawa,Critically endangered,31,12.6028,92.752
Papua New Guinea,Kowaki,Critically endangered,31,-4.6079,145.4067
Laos,Kri,Severely endangered,31,18.25,105
Papua New Guinea,Mawak,Critically endangered,31,-4.5819,145.3079
Philippines,Alabat Island Agta,Critically endangered,30,14.1209,122.0282
Indonesia,Amahai,Critically endangered,30,-3.3352,128.9314
Australia,Bardi,Severely endangered,30,-16.9307,122.871
United States of America,Cahuilla,Critically endangered,30,33.5404,-116.7436
Cameroon,Cambap,Critically endangered,30,6.4872,11.802
Colombia,Carijona,Critically endangered,30,-1.2743,-70.1147
China,Chintaw,Critically endangered,30,24.9263,98.2414
Canada,Comox/Sliammon,Critically endangered,30,49.6795,-124.9542
Brazil,Djeoromitxi,Severely endangered,30,-12.05,-64.6655
Indonesia,Duriankere,Critically endangered,30,-1.3896,130.9247
Chad,Goundo,Critically endangered,30,9.4761,16.2652
Papua New Guinea,Kawucha,Critically endangered,30,-6.9373,146.1621
Indonesia,Kwerisa,Critically endangered,30,-2.9759,138.153
United States of America,Mono (Eastern),Critically endangered,30,37.3674,-118.3953
Australia,Ngalkbun,Severely endangered,30,-13.5178,134.6264
Malaysia,Punan Batu,Critically endangered,30,2.6021,114
Nicaragua,Rama,Critically endangered,30,11.8847,-83.7995
Ecuador,Sia Pedee,Critically endangered,30,0.9887,-79.1674
Vanuatu,Ske,Severely endangered,30,-15.9085,168.1924
United States of America,Valley Yokuts,Severely endangered,30,36.0582,-119.5241
Australia,Warnman,Severely endangered,30,-22.9786,122.7832
Australia,Wik Ngencherr,Severely endangered,30,-14.0939,141.8554
Australia,Wiradjuri,Critically endangered,30,-34.5608,147.041
Mexico,Malinaltepec Tlapanec,Vulnerable,29,17.2451,-98.6717
United States of America,Ahtna,Critically endangered,25,62.7547,-144.3164
Vanuatu,Bieria,Critically endangered,25,-16.8045,168.2446
United States of America,Caddo,Critically endangered,25,35.0985,-98.2603
United States of America,Columbian,Critically endangered,25,48.1764,-119.0523
Peru,Iquito,Critically endangered,25,-3.6449,-74.1577
Brazil,Kwazá,Critically endangered,25,-12.651,-60.4138
Australia,Marrithiyel,Critically endangered,25,-13.806,130.0451
Indonesia,Massep,Critically endangered,25,-1.7575,138.3178
Indonesia,Mor,Severely endangered,25,-2.8607,132.7697
Colombia,Pisamira,Critically endangered,25,1.0656,-70.4388
Brazil,Sakurabiat,Severely endangered,25,-12.967,-61.2652
Nepal,Surel,Critically endangered,25,27.6969,86.3058
United States of America,Upper Kuskokwim,Critically endangered,25,63.0091,-154.3889
Cameroon,Zumaya,Critically endangered,25,10.5323,14.3591
United States of America,Kashaya,Critically endangered,24,38.6603,-123.3045
China,Kavalan,Critically endangered,24,24.7393,121.6996
Australia,Wardaman,Severely endangered,24,-14.9925,131.9293
United States of America,Washo,Severely endangered,24,38.9226,-119.7256
Australia,Kuku Yalanji,Severely endangered,23,-15.8148,144.9316
Nepal,Sām,Severely endangered,23,27.3595,86.9979
Mexico,Southwestern Tlapanec,Vulnerable,23,16.9629,-99.0953
Australia,Alawa,Critically endangered,22,-16.4676,134.0771
Palau,Tobian,Critically endangered,22,2.9594,131.8084
Brazil,Bara (Brazil),Vulnerable,21,0.3515,-68.9721
Mexico,Ixcatec,Critically endangered,21,17.8493,-97.181
Venezuela,Añu,Critically endangered,20,11.022,-71.7352
Israel,Barzani Jewish Neo-Aramaic (Israel),Critically endangered,20,31.7888,35.1947
Sierra Leone,Bom,Severely endangered,20,7.3188,-11.9915
Australia,Bundjalung,Severely endangered,20,-28.9998,152.9077
Cambodia,Chung (Cambodia),Critically endangered,20,10.6875,103.8084
Indonesia,Dusner,Critically endangered,20,-2.7139,134.3888
Russia,Forest Enets,Critically endangered,20,68.6836,86.2727
Indonesia,Foya,Critically endangered,20,-2.4107,138.6996
Papua New Guinea,Hermit,Critically endangered,20,-2.0869,146.9311
Australia,Jawoyn,Severely endangered,20,-14.2004,132.55
